,x,y,z,result
12549,-414.52759,642.45734,20.030369,0.999579
12550,-432.05304,659.31946,19.680643,0.999867
12551,-414.09467,625.33569,22.146736,0.999352
12552,-396.97818,625.60364,20.584902,0.999194
12553,-137.03571,423.53253,7.5639591,0.999496
12554,-137.42224,440.62045,5.7298889,0.99954
12555,-153.69908,423.33569,11.317795,0.999656
12556,-168.76053,354.64789,21.523151,0.999564
12557,-169.18262,371.77127,19.895775,0.999717
12558,-185.63054,354.45605,24.789253,0.999599
12559,-276.12152,558.50085,13.763916,0.996454
12560,-275.30142,541.94543,18.413971,0.995551
12561,-259.14832,558.69232,10.994364,0.997649
12562,-276.51956,575.65179,11.550632,0.999004
12563,-274.83237,524.83588,20.989546,0.997967
12564,-274.39832,507.70813,23.074652,0.999065
12565,-257.81546,525.04297,18.4736,0.998123
12566,-449.1972,659.02686,20.957386,0.999855
12567,-449.62399,676.13574,18.835541,0.999926
12568,-466.3147,658.76367,22.464857,0.999897
12569,-1224.0598,-78.325699,20.911976,1.001291
12570,-1223.709,-95.483665,20.650148,1.000991
12571,-1206.9261,-77.995247,22.849894,1.000929
12572,-1224.3695,-61.174156,20.811962,1.001039
12573,-1257.611,-113.31859,16.473476,1.000791
12574,-1240.5389,-112.95625,18.717813,1.000717
12575,-1274.6832,-113.66919,14.076304,1.000772
12576,5.4290414,145.01651,-5.4196324,1.001606
12577,5.5521016,136.46092,-5.2527471,1.00095
12578,5.1794939,153.57518,-5.8316789,1.001669
12579,-1.9407749,144.5063,-3.2745414,1.001413
12580,4.9599423,162.13603,-6.1228776,1.00149
12581,4.6742692,170.71631,-6.5479174,1.001715
12582,-2.3216782,161.55327,-4.1138053,1.001108
12583,5.6449232,127.9968,-4.8807878,1.001709
12584,-1.7303327,127.48477,-2.6944051,1.001919
12585,4.2949519,179.32532,-7.1128325,1.002024
12586,3.9638026,187.93428,-7.5195222,1.001795
12587,-2.850455,178.73886,-4.7801042,1.001256
12588,3.6433587,196.57222,-7.9680738,1.000986
12589,-3.5674708,196.02492,-5.6626148,1.000583
12590,-636.82843,861.41888,-38.744656,1.001981
12591,-629.10339,859.85382,-40.319736,1.000926
12592,-637.72522,862.15698,-46.106995,1.001239
12593,-1138.4071,-939.62,-8.5438271,0.999585
12594,-1137.9346,-931.65515,-7.9412775,0.999776
12595,-1146.583,-939.97406,-9.1251726,0.999615
12596,-676.02319,-870.21814,-43.13081,0.999341
12597,-682.90637,-871.53284,-40.849556,1.001073
12598,-687.22681,-873.09528,-49.740036,1.004335
12599,-364.94016,-585.53619,22.278318,0.999209
12600,-364.84244,-594.08856,21.084846,0.999536
12601,-356.39026,-585.31641,21.334564,0.999261
12602,-300.55884,533.0816,23.828699,0.997431
12603,-300.37592,524.49359,24.702969,0.998851
12604,-292.03055,533.2052,22.688292,0.996157
12605,-300.78931,541.63318,22.585186,0.997091
12606,-301.23749,549.85632,19.920059,0.997029
12607,-292.79584,549.84918,18.32728,0.996485
12608,-301.58685,558.22803,17.697029,0.997472
12609,-301.79681,566.79596,16.555487,0.998706
12610,-293.2746,566.91364,15.42718,0.99844
12611,-301.97272,575.39514,15.60867,0.999315
12612,-153.74492,-536.08636,-6.6148748,0.999422
12613,-137.03067,-535.3429,-10.56923,0.998819
12614,-153.1377,-519.78601,-1.1777067,0.998937
12615,-170.51764,-536.76984,-2.8620908,0.999457
12616,-276.96817,592.7746,9.2767982,0.999262
12617,-259.98965,592.93976,6.5927668,0.999302
12618,-345.75732,626.30829,14.798997,0.999375
12619,-362.83243,626.06146,16.738672,0.999396
12620,-379.88791,625.86108,18.838167,0.999249
12621,-450.03052,693.24146,16.665037,1.000059
12622,-467.13095,693.00342,18.134266,1.000058
12623,-484.2428,692.77582,19.55109,1.000012
12624,-483.85571,675.63312,21.648199,1.00001
12625,-483.45117,658.49298,23.716478,0.999996
12626,-500.59613,658.19525,24.671492,1.000061
12627,-517.72845,657.93451,25.803158,1.000206
12628,-534.87445,657.63623,26.596651,1.000224
12629,-1291.6549,-114.08324,11.339593,1.000717
12630,-1308.5808,-114.52465,8.4887476,1.000807
12631,-1325.2809,-115.22964,5.1330724,1.001009
12632,-1341.9769,-115.92774,1.7808943,1.001095
12633,-1358.5746,-116.70982,-1.8478085,1.000957
12634,-71.067101,73.259827,17.213209,1.000231
12635,-79.1474,72.998947,19.144573,0.999934
12636,-87.419296,72.798615,21.063406,0.999731
12637,-95.699142,72.602531,22.928459,0.999655
12638,-54.271629,-361.9288,-5.9233093,0.99968
12639,-54.094891,-379.04053,-7.8164477,0.999747
12640,-54.443771,-344.81216,-4.0154977,0.999618
12641,-70.842445,-362.8493,-1.4909152,0.999654
12642,-254.74854,-505.94534,20.184504,0.999375
12643,-237.74319,-505.46774,17.611197,0.999205
12644,-254.93927,-488.83209,22.289665,0.999563
12645,-120.40656,-534.56946,-14.704449,0.99897
12646,-103.75827,-533.81909,-18.887218,0.999462
12647,-119.72805,-518.32892,-9.488121,0.997487
12648,-187.3416,-537.3562,0.69124013,0.998543
12649,-187.22302,-554.39783,-1.835606,0.999677
12650,-186.76512,-521.0329,6.1388693,0.997855
12651,-204.12584,-537.95258,4.3220673,0.997814
12652,-220.82957,-572.62183,2.1484449,0.999429
12653,-220.67868,-589.69659,-0.16733631,0.999587
12654,-203.9536,-572.04175,-1.1266751,0.999828
12655,-220.89862,-555.58337,4.7589736,0.998988
12656,-220.91646,-538.63281,7.9208131,0.997228
12657,-220.58569,-522.08557,12.510017,0.997612
12658,-254.36615,-641.81677,-1.6179948,0.999283
12659,-254.33966,-624.86377,0.98004335,0.999249
12660,-271.14331,-642.46887,1.4128143,0.999431
12661,-288.18707,-642.99426,4.0147071,0.999251
12662,-288.15457,-625.9989,6.4978871,0.999225
12663,-305.20978,-643.51343,6.6223745,0.998962
12664,-322.07889,-644.10248,9.1773186,0.998921
12665,-322.07413,-627.05322,11.461501,0.998919
12666,-339.02859,-644.6037,11.252821,0.998921
12667,-356.10406,-645.07642,13.545282,0.999147
12668,-373.2496,-645.48236,15.341974,0.999319
12669,-243.09979,593.0741,3.4024458,0.999261
12670,-242.61383,575.99402,5.9172325,0.999
12671,-226.17322,593.21869,0.41311046,0.999459
12672,-243.54999,610.1571,1.0548174,0.999257
12673,-140.39722,525.51263,-7.0585175,0.998611
12674,-139.39484,508.95761,-2.7120969,0.998555
12675,-141.17337,542.34668,-10.672011,0.999024
12676,-156.79489,525.72607,-2.2239695,0.996722
12677,-138.89969,491.88837,-0.45439744,0.999511
12678,-138.41745,474.78912,1.5274903,0.999766
12679,-155.60422,491.71011,3.2019541,0.999297
12680,-242.19717,558.86353,8.228653,0.998336
12681,-241.67897,541.83624,11.243453,0.99648
12682,-225.29277,558.99896,5.1248002,0.998446
12683,-531.58344,-783.95337,10.873136,1.000078
12684,-529.97784,-767.43109,12.859533,1.000282
12685,-548.33362,-784.35571,11.912958,1.000135
12686,-500.12457,831.81879,-41.712341,1.001016
12687,-492.00674,830.13574,-43.275078,1.000713
12688,-501.28891,832.63489,-49.410854,0.998506
12689,-621.37396,858.31073,-42.020081,1.000472
12690,-613.67621,856.73657,-43.546829,0.999004
12691,-622.49554,859.06128,-49.120049,0.998446
12692,-1180.7903,945.02411,-11.344697,1.000394
12693,-1181.2703,936.50806,-10.753635,1.000084
12694,-1172.0024,945.01715,-10.856656,1.000594
12695,-1189.579,945.03204,-11.819361,1.000226
12696,-1163.2264,945.01855,-10.268266,1.000549
12697,-1163.8004,936.67603,-9.7243795,1.000265
12698,-526.44287,-808.24463,7.2396131,0.999495
12699,-524.90259,-800.27081,8.2169313,0.999777
12700,-534.72101,-808.2771,7.8456173,0.999818
12701,-766.06897,-889.08142,-37.123814,1.000572
12702,-769.75275,-890.3125,-42.84148,1.00043
12703,-758.52258,-887.59467,-38.635124,0.998227
12704,-667.91119,-868.52509,-43.889153,0.998861
12705,-672.22778,-870.04767,-52.538879,1.000057
12706,-659.80054,-866.84058,-44.626736,0.99979
12707,-518.61127,-836.08832,-44.153309,1.002137
12708,-523.62134,-837.71765,-52.06234,1.000488
12709,-509.5607,-834.39844,-48.513195,0.998617
12710,-570.34839,847.56628,-46.858898,0.996707
12711,-570.38489,848.23804,-55.801254,0.997935
12712,-561.45337,845.71735,-48.090324,0.997407
12713,-280.12619,-515.23438,23.166409,0.999313
12714,-271.62097,-515.00128,21.913227,0.999011
12715,-280.25653,-506.65619,24.009735,0.99965
12716,-288.67157,-515.44269,24.152132,0.999755
12717,-263.26862,-548.32965,13.35064,0.99596
12718,-263.24316,-556.87549,11.848375,0.996061
12719,-254.7993,-548.09741,11.941021,0.996597
12720,-262.97165,-540.34766,16.623013,0.995687
12721,-262.93973,-531.87836,18.489265,0.995748
12722,-254.45287,-531.63196,17.118317,0.99604
12723,-263.07132,-523.28369,19.289097,0.998265
12724,-263.10742,-565.48767,10.959632,0.99829
12725,-263.0499,-574.0224,9.5509071,0.999166
12726,-254.6573,-565.21851,9.5591288,0.998551
12727,-284.34808,549.87714,16.723244,0.996157
12728,-283.77271,541.86224,19.907179,0.995792
12729,-275.87662,549.95001,15.207193,0.996199
12730,-284.60803,558.40045,15.073196,0.995875
12731,-283.52676,533.31775,21.396406,0.995316
12732,-283.3465,524.71759,22.230379,0.998227
12733,-275.01218,533.43896,20.13619,0.995207
12734,-87.552834,-363.53976,2.566499,0.99958
12735,-87.370468,-380.66742,0.69450676,0.999505
12736,-87.753067,-346.41113,4.4253712,0.999635
12737,-104.28056,-364.23483,6.6141682,0.999483
12738,-186.92899,-503.94669,8.3933458,0.999093
12739,-170.06186,-503.37744,4.9663153,0.999289
12740,-187.15033,-486.84305,10.391434,0.999386
12741,-203.82149,-504.5007,11.660126,0.999019
12742,-246.34305,-547.85175,10.49918,0.997132
12743,-246.30908,-556.37891,9.0530233,0.997687
12744,-237.89241,-547.59021,8.9945545,0.997546
12745,-246.09923,-539.71021,13.377444,0.996799
12746,-245.98003,-531.36584,15.66182,0.996919
12747,-237.52982,-531.09265,14.1077,0.997413
12748,-246.07295,-522.79944,16.690693,0.998457
12749,-246.22412,-564.93915,8.0435934,0.99888
12750,-246.15941,-573.47003,6.7899799,0.999183
12751,-237.77844,-564.65894,6.5116973,0.999166
12752,-220.77176,-504.99225,14.719635,0.999162
12753,-220.98228,-487.87335,16.697626,0.999513
12754,-87.17675,-532.98883,-23.239243,1.000199
12755,-86.70504,-516.45801,-18.986973,1.001357
12756,-187.17621,-571.42407,-4.538384,0.999935
12757,-187.04131,-588.49127,-6.9026084,0.999827
12758,-322.17218,-609.97461,13.678709,0.998971
12759,-305.19971,-609.47571,11.42671,0.999078
12760,-137.90396,457.70239,3.6983349,0.999747
12761,-154.61627,457.52826,7.3379016,0.999615
12762,-53.330444,-464.32391,-18.958717,0.998934
12763,-53.179543,-481.31921,-21.330709,0.998235
12764,-53.436165,-447.32187,-16.511026,0.99914
12765,-69.848518,-465.24347,-14.330281,0.999595
12766,-53.040756,-498.284,-23.780344,0.999979
12767,-69.623329,-499.19763,-19.217087,1.000939
12768,-53.96917,-396.10007,-9.92696,0.999636
12769,-53.768551,-413.16116,-11.882284,0.999545
12770,-70.521416,-397.01169,-5.4902477,0.999501
12771,-87.217278,-397.72363,-1.3033023,0.999378
12772,-87.021095,-414.77057,-3.2892919,0.99928
12773,-103.92512,-398.42313,2.7689855,0.999362
12774,-187.26752,-469.77402,12.789403,0.999355
12775,-170.39108,-469.21646,9.432476,0.999558
12776,-187.50206,-452.64346,14.692451,0.999361
12777,-204.17903,-470.31931,15.995742,0.99938
12778,-254.40144,-607.84393,3.3386457,0.999198
12779,-237.54564,-607.26331,0.53862244,0.999291
12780,-271.26572,-608.44324,6.2017851,0.999165
12781,-288.22919,-608.95349,8.8084917,0.999165
12782,-209.38361,593.2879,-3.1046522,0.999722
12783,-208.91194,576.19373,-0.68510276,0.999417
12784,-192.57521,593.34692,-6.6229239,0.999753
12785,-209.82918,610.3819,-5.5256495,0.99976
12786,-244.77829,661.34222,-6.3689709,0.999041
12787,-244.38934,644.35046,-3.8166711,0.999235
12788,-227.87183,661.44153,-9.5115786,0.999181
12789,-243.98502,627.25452,-1.378238,0.99928
12790,-227.08907,627.38452,-4.446032,0.999357
12791,-141.60661,559.36163,-13.143768,0.999743
12792,-142.01611,576.40649,-15.480392,0.999751
12793,-158.21822,559.29663,-9.2221336,0.99948
12794,-36.718285,323.01318,-6.5047607,1.000017
12795,-36.089836,305.71814,-5.198844,1.000116
12796,-37.461143,340.26782,-8.2349062,1.0
12797,-52.405422,322.40466,-2.2591004,0.999907
12798,-37.74123,357.34329,-9.8006239,1.000239
12799,-53.396076,356.7103,-5.4102721,0.999908
12800,-172.43352,491.56717,6.8222446,0.999234
12801,-171.88339,474.50745,9.0553112,0.999661
12802,-172.91315,508.64542,4.6299777,0.998069
12803,-189.28009,491.40427,10.269818,0.999398
12804,-173.43846,525.74725,2.0484149,0.995351
12805,-174.55746,542.1322,-3.0923965,0.996058
12806,-190.22125,525.59192,5.8817339,0.996212
12807,-208.49706,559.07288,1.6726537,0.998683
12808,-208.08408,541.95941,4.1834054,0.996429
12809,-191.687,559.15192,-1.790242,0.998729
12810,-240.85875,525.22662,15.673011,0.996482
12811,-240.46588,508.04648,17.66678,0.99891
12812,-223.94276,525.3656,12.648394,0.995539
12813,-308.04059,490.10013,29.703485,0.999568
12814,-307.62955,472.97165,31.638268,0.999748
12815,-290.98364,490.35294,27.56613,0.999457
12816,-325.11063,489.8732,31.933533,0.999757
12817,-424.32355,-646.77417,20.392597,0.999432
12818,-424.30249,-663.79047,18.24,0.999558
12819,-407.18478,-646.4259,19.015583,0.999378
12820,-441.45499,-647.15503,22.002869,0.999618
12821,-458.4837,-647.55975,23.077326,0.999867
12822,-458.43179,-664.59296,20.985046,0.999775
12823,-475.50616,-648.01404,24.42407,0.999891
12824,-1223.4233,-112.63839,20.70632,1.000752
12825,-1223.0905,-129.81514,20.60191,1.000591
12826,-1206.2905,-112.3278,22.651737,1.000725
12827,30.641233,-6.7800727,-69.02092,1.012072
12828,30.888416,-23.451916,-69.246902,1.01191
12829,43.025085,-4.8186312,-69.377129,1.011773
12830,30.367508,9.9127817,-68.979439,1.012529
12831,30.245619,26.666553,-68.986031,1.012658
12832,42.808105,28.73262,-69.093216,1.012073
12833,30.167692,43.40469,-68.990211,1.012765
12834,30.265343,60.149151,-69.028076,1.013438
12835,42.878185,62.255756,-69.288498,1.012136
12836,30.295509,76.899147,-69.222961,1.012275
12837,30.406292,93.694099,-69.35257,1.012096
12838,43.061565,95.832733,-69.645004,1.012384
12839,30.564682,110.47601,-69.423515,1.012253
12840,22.718287,15.393945,-53.340153,1.008845
12841,22.74135,7.043951,-53.398571,1.008459
12842,23.100853,16.244888,-59.936352,1.010254
12843,22.687462,23.75185,-53.294567,1.00918
12844,22.647959,32.117523,-53.30706,1.009606
12845,23.021313,32.984833,-59.848022,1.010905
12846,22.594725,40.471317,-53.32674,1.009573
12847,22.753666,-17.883804,-54.126316,1.008012
12848,22.746311,-26.184349,-54.416153,1.008097
12849,23.135792,-17.042269,-60.539951,1.00957
12850,22.771482,-9.5632439,-53.858376,1.007769
12851,22.757765,-1.2633572,-53.622032,1.00793
12852,23.128931,-0.42977563,-60.171677,1.009389
12853,-426.60211,-815.74689,-44.491386,0.999815
12854,-430.28067,-817.112,-51.961124,0.99904
12855,-418.22958,-813.99231,-45.755436,1.000349
12856,22.143627,82.484642,-53.753929,1.011576
12857,22.254477,74.136757,-53.538639,1.010252
12858,22.539,83.250641,-60.473667,1.011966
12859,22.03311,90.836891,-53.982216,1.011325
12860,21.901539,99.179512,-54.247894,1.010942
12861,22.29838,99.967453,-60.900223,1.011034
12862,21.772346,107.521,-54.539394,1.009848
12863,22.522644,48.890114,-53.356842,1.009411
12864,22.901632,49.735756,-59.928219,1.011328
12865,22.45067,57.315849,-53.382214,1.009185
12866,22.352631,65.728897,-53.458321,1.008986
12867,22.734745,66.504044,-60.157703,1.010604
12868,-483.87238,828.46606,-44.835934,0.999783
12869,-475.75113,826.79364,-46.455803,0.998408
12870,-485.10577,829.26782,-52.27356,0.997089
12871,-773.9613,890.83112,-37.997795,1.001047
12872,-766.9978,889.44727,-39.168056,1.000016
12873,-774.83618,891.55072,-44.865089,1.000387
12874,-1208.7666,-957.75,-13.844058,1.000458
12875,-1207.3588,-949.87811,-13.254099,1.000267
12876,-1217.3383,-958.2002,-14.563742,1.0006
12877,21.859795,-117.27254,-59.097095,1.004388
12878,21.924473,-125.97983,-62.266769,1.003841
12879,24.763184,-115.80736,-67.045845,1.009872
12880,-187.67352,-435.55106,16.857494,0.99934
12881,-170.76799,-435.01749,13.568176,0.999544
12882,-187.91144,-418.41202,18.679152,0.999435
12883,-204.58925,-436.07724,20.024714,0.999191
12884,-206.12282,491.26471,13.740562,0.99971
12885,-205.6642,474.15576,15.58885,0.999616
12886,-206.63721,508.32761,11.461908,0.998904
12887,-223.02988,491.10818,16.875261,0.999478
12888,-174.93687,559.22327,-5.4296403,0.999201
12889,-175.34251,576.31903,-7.6860538,0.999789
12890,-207.08269,525.47986,9.3635597,0.996602
12891,-239.99155,490.93121,19.785847,0.99938
12892,-239.55243,473.80341,21.605946,0.999645
12893,-256.97009,490.7608,22.572899,0.999397
12894,-424.62146,-680.60437,16.053684,0.999557
12895,-424.95953,-697.42792,13.902602,0.99974
12896,-407.54929,-680.23834,14.543527,0.999504
12897,-441.68582,-681.00818,17.730711,0.999677
12898,-458.68378,-681.44702,18.866161,0.999734
12899,-458.92169,-698.31305,16.762341,0.999751
12900,-475.63623,-681.93994,20.277122,0.999812
12901,-114.88912,517.58569,-10.555697,0.998525
12902,-114.47688,509.14996,-8.7418537,0.99883
12903,-106.70701,517.54584,-12.937859,0.999276
12904,-115.82381,525.37842,-14.144504,0.998559
12905,-123.10052,517.56879,-8.2466536,0.998219
12906,-98.570564,517.45001,-15.509682,1.000244
12907,-97.954697,509.16284,-13.197086,1.000203
12908,-90.451698,517.30334,-18.207796,1.000459
12909,-99.394997,525.46417,-18.584221,1.000078
12910,-99.712524,533.99329,-19.873894,1.000261
12911,-91.543472,534.02319,-22.14749,1.000377
12912,-100.03938,542.54913,-21.123671,1.00039
12913,-107.94214,533.93182,-17.819826,0.999701
12914,-116.15005,533.87585,-15.683155,0.99912
12915,-116.35988,542.44928,-16.732019,0.999539
12916,-124.37451,533.80621,-13.642956,0.998511
12917,-97.683746,500.71643,-11.808502,0.999574
12918,-97.51062,492.20544,-10.875961,0.999199
12919,-89.398621,500.76328,-13.972951,0.999474
12920,-106.01527,500.64117,-9.9014177,0.999375
12921,-114.27238,500.61005,-7.739615,0.999014
12922,-114.01087,492.08383,-6.5715189,0.999355
12923,-122.56807,500.53287,-5.7450147,0.998854
12924,-148.00455,517.42157,-2.0277629,0.99808
12925,-147.73126,508.87286,-0.81365973,0.998719
12926,-139.68901,517.461,-4.0158148,0.998247
12927,-148.58762,525.62872,-4.5997109,0.998211
12928,-156.30203,517.36304,0.026286136,0.99697
12929,-131.36246,517.54968,-6.0130439,0.99801
12930,-131.0705,509.02985,-4.6335926,0.998529
12931,-132.19666,525.42761,-9.4160585,0.998263
12932,-132.6377,533.80908,-11.502124,0.998412
12933,-132.8541,542.36835,-12.641359,0.998907
12934,-140.90195,533.81958,-9.3510084,0.998871
12935,-149.19244,533.80292,-7.3240366,0.998768
12936,-149.4977,542.3089,-8.7194853,0.998878
12937,-157.51643,533.73108,-5.3898335,0.997702
12938,-130.869,500.47052,-3.6893232,0.998903
12939,-130.5782,491.95575,-2.4461937,0.999257
12940,-139.19112,500.39685,-1.7406162,0.99906
12941,-147.49025,500.345,0.30221426,0.999138
12942,-147.25195,491.79922,1.3737783,0.999567
12943,-155.83589,500.25354,2.1406653,0.998629
12944,-233.57925,550.32574,7.6217737,0.995974
12945,-233.30304,541.82129,9.398818,0.996114
12946,-225.14236,550.39166,6.0904188,0.995931
12947,-233.74498,558.93127,6.6767268,0.998254
12948,-242.01915,550.27039,9.187891,0.996587
12949,-53.635578,-430.24225,-14.279441,0.999335
12950,-70.187546,-431.13596,-9.8276453,0.99934
12951,-220.71272,-606.66608,-2.7083161,0.999552
12952,-203.89871,-606.05487,-6.1313,0.999884
12953,-390.19876,-645.9696,17.344286,0.999302
12954,-390.20987,-662.98657,15.04046,0.999377
12955,-390.59607,-679.80249,12.882069,0.999411
12956,-391.02191,-696.58148,10.522134,0.999652
12957,-391.66495,-713.17932,8.2096186,0.999856
12958,-408.37195,-713.69861,10.152476,0.999848
12959,-69.463326,356.22824,-1.2771076,0.999867
12960,-69.016022,339.14389,0.43541873,0.999818
12961,-273.99762,490.53671,24.992046,0.999401
12962,-273.54834,473.40704,26.928007,0.999704
12963,-425.44186,-714.08539,11.646236,0.999829
12964,-442.48145,-714.50623,13.389903,0.99981
12965,-459.33066,-715.09418,14.562178,0.999703
12966,-476.13913,-715.71429,16.015402,0.99991
12967,-153.57069,-468.59784,5.7922983,0.999764
12968,-153.43069,-485.65234,3.4706845,0.999486
12969,-136.7428,-467.98679,2.1330664,0.999975
12970,-153.75185,-451.52722,7.9002876,0.999774
12971,-153.93317,-434.42276,10.010531,0.999528
12972,-137.10202,-433.83395,6.3718529,0.999581
12973,-154.13838,-417.31592,12.000466,0.999626
12974,-221.56934,-436.54584,22.87125,0.999177
12975,-221.3651,-453.66827,20.854965,0.999242
12976,-221.80434,-419.41922,24.730181,0.999521
12977,-238.54848,-437.03967,25.735054,0.999281
12978,-221.16945,-470.77011,18.815235,0.999514
12979,-238.1133,-471.27588,21.842844,0.999617
12980,-175.8374,593.35999,-10.321878,0.99982
12981,-159.13274,593.38983,-14.166973,0.999995
12982,-176.27197,610.47595,-12.657337,0.999991
12983,-210.28615,627.42273,-8.0609474,0.999547
12984,-193.44725,627.49792,-11.477018,0.999861
12985,-210.71777,644.48108,-10.558523,0.999389
12986,31.422419,-39.827625,-69.346878,1.012551
12987,31.996477,-56.168606,-69.367439,1.01222
12988,43.606304,-38.297741,-69.655403,1.012486
12989,30.696365,127.28644,-69.394577,1.011844
12990,43.409595,129.45326,-69.622925,1.011407
12991,30.908056,144.09947,-69.306122,1.010827
12992,1.1394033,-160.76338,-5.0347209,0.998225
12993,0.85733294,-152.18102,-4.720324,0.997935
12994,-7.0986743,-161.58823,-2.6584525,1.000289
12995,22.661451,-50.146721,-55.719486,1.006877
12996,22.61434,-58.121494,-56.187489,1.005566
12997,23.094456,-49.350052,-61.960701,1.008442
12998,22.704004,-42.157749,-55.252831,1.007763
12999,22.730106,-34.179623,-54.831848,1.007888
13000,23.106672,-33.333691,-61.149395,1.009148
13001,-409.85199,-812.20856,-47.034054,0.999975
13002,-413.40237,-813.52411,-54.392269,1.000151
13003,-401.47437,-810.45605,-48.412579,0.998191
13004,21.604506,115.95861,-54.720097,1.00893
13005,22.004631,116.76332,-61.346535,1.00984
13006,21.442892,124.38013,-54.921959,1.008077
13007,21.266609,132.8459,-55.14473,1.006366
13008,21.700111,133.60464,-61.854141,1.007988
13009,21.061691,141.29167,-55.363243,1.00569
13010,-760.06146,888.03644,-40.385307,0.998902
13011,-753.09814,886.65564,-41.624489,0.999792
13012,-761.50458,888.84546,-46.934639,0.996702
13013,-1249.9553,960.1283,-16.827339,0.999611
13014,-1250.2427,951.69458,-16.256029,0.999581
13015,-1258.6884,959.76575,-17.371635,0.999934
13016,-1225.934,-958.67786,-15.144018,1.000067
13017,-1224.4482,-950.73871,-14.470925,0.999739
13018,-1234.5286,-959.14697,-15.730223,0.999628
13019,-651.71381,-865.14349,-45.421677,1.000196
13020,-655.84448,-866.58331,-53.629898,1.001742
13021,-643.61572,-863.45624,-46.187016,0.999989
13022,-549.47949,-843.05676,-47.051342,0.998488
13023,-555.69446,-844.78699,-52.724258,0.997499
13024,-538.98969,-841.19574,-53.459911,1.002178
13025,-501.32843,-832.68732,-49.883598,0.995446
13026,-505.61816,-834.82233,-58.816784,0.995346
13027,-493.08081,-830.95197,-51.100155,0.995838
13028,-552.57928,843.86249,-49.420277,0.998391
13029,-552.99908,844.85107,-57.669075,1.001836
13030,-543.68854,841.99432,-50.720203,0.999515
13031,-707.43048,877.15051,-45.378635,0.999257
13032,-697.96582,875.15973,-46.10738,1.000271
13033,-706.32434,877.4278,-53.290203,0.999684
13034,-716.88928,879.11108,-44.602139,0.998926
13035,-725.80591,881.18909,-46.749687,0.997803
13036,-724.12671,881.36267,-54.106739,0.999222
13037,-734.73761,883.24744,-48.876247,0.996533
13038,-24.386675,126.28572,3.755939,1.001848
13039,-16.49581,126.54839,1.5720564,1.00225
13040,-24.647533,134.81837,3.2762156,1.001322
13041,-32.298084,125.96765,5.7992573,1.001421
13042,-82.611259,517.31348,-20.896402,1.00008
13043,-81.69017,509.3786,-17.640665,0.999489
13044,-74.759232,517.34949,-23.56811,0.999427
13045,-83.226242,525.60815,-23.217648,1.000181
13046,-81.37822,500.97009,-16.12459,0.999292
13047,-81.237801,492.45111,-15.263954,0.998983
13048,-73.372459,501.164,-18.343334,0.99921
13049,-250.48338,550.1886,10.654255,0.997008
13050,-250.05862,541.88739,13.123301,0.997037
13051,-250.67461,558.77063,9.5644789,0.998055
13052,-258.91888,550.14569,12.32188,0.997208
13053,-149.66492,550.84235,-9.7737637,0.9993
13054,-141.38998,550.85419,-11.907889,0.999533
13055,-149.91241,559.32916,-11.182951,0.999721
13056,-157.96619,550.81525,-7.7612085,0.998981
13057,-164.20927,500.2041,4.1282439,0.998342
13058,-164.01888,491.63864,5.0120993,0.999156
13059,-164.50836,508.71017,2.7663066,0.997657
13060,-172.62697,500.13174,5.9158959,0.998716
13061,-164.69499,517.30829,1.9064397,0.995784
13062,-165.11069,525.73401,-0.051356003,0.995503
13063,-173.10997,517.22504,3.723562,0.995307
13064,-165.894,533.65912,-3.4742978,0.996181
13065,-166.20042,542.18542,-4.9694581,0.997008
13066,-174.23672,533.61975,-1.3671547,0.99588
13067,-216.73206,550.44336,4.4555879,0.996502
13068,-216.51138,541.87604,5.8276138,0.996004
13069,-208.30638,550.50507,2.8302124,0.99722
13070,-216.89491,559.03595,3.3987269,0.998625
13071,-232.64537,533.85193,12.715829,0.996186
13072,-232.39165,525.30188,14.194793,0.995948
13073,-224.23102,533.88885,10.957364,0.99604
13074,-241.09215,533.78308,14.343903,0.996631
13075,-176.7657,627.48468,-15.387712,1.000031
13076,-160.07561,627.49036,-19.26186,1.000016
13077,-177.15231,644.57098,-17.804104,0.999756
13078,-24.622568,143.306,3.1588235,1.000688
13079,-16.697298,143.54356,0.94354075,1.000829
13080,-24.734064,151.76996,2.5704575,1.000398
13081,-32.599243,143.04018,5.0960345,1.001464
13082,-1430.4067,-166.42809,-20.450739,1.003366
13083,-1430.3062,-175.08333,-20.287039,1.004503
13084,-1422.4382,-165.49934,-18.369993,1.00321
13085,-1430.6316,-157.75844,-20.254482,1.001963
13086,-1438.4097,-167.3427,-22.507992,1.004187
13087,-1414.4956,-164.55417,-16.130465,1.003118
13088,-1414.3396,-173.19264,-16.125385,1.004401
13089,-1406.4795,-163.62283,-14.132761,1.002848
13090,-1414.6819,-155.92038,-16.030216,1.001902
13091,-1414.1855,-181.71844,-16.261133,1.0054
13092,-1414.131,-190.22643,-16.150064,1.004323
13093,-1406.1881,-180.77182,-14.217833,1.005376
13094,-1422.1783,-182.64725,-18.349804,1.004873
13095,-1430.1588,-183.56441,-20.510799,1.004354
13096,-1430.139,-192.05458,-20.399357,1.003999
13097,-1438.1759,-184.49161,-22.578398,1.004255
13098,-181.04301,500.06088,7.7082987,0.998975
13099,-180.85681,491.48572,8.546031,0.999312
13100,-181.33966,508.56598,6.3722339,0.99831
13101,-189.48009,499.97656,9.3855438,0.999131
13102,-181.51579,517.16132,5.5413699,0.995627
